,GeoFips,GeoName_x,per_capita_income,GeoName_y,population
1844,35045,"San Juan, NM",38370,"San Juan, NM",123312
1845,35047,"San Miguel, NM",40675,"San Miguel, NM",27144
1846,35049,"Santa Fe, NM",63004,"Santa Fe, NM",151946
1847,35051,"Sierra, NM",47388,"Sierra, NM",10867
1848,35053,"Socorro, NM",39055,"Socorro, NM",16541
1849,35055,"Taos, NM",42965,"Taos, NM",32593
1850,35057,"Torrance, NM",37276,"Torrance, NM",15486
1851,35059,"Union, NM",41932,"Union, NM",4026
1852,35061,"Valencia, NM*",38918,"Valencia, NM*",77574
1853,36001,"Albany, NY",66632,"Albany, NY",303654
1854,36003,"Allegany, NY",40840,"Allegany, NY",45587
1855,36005,"Bronx, NY",43919,"Bronx, NY",1401142
1856,36007,"Broome, NY",49314,"Broome, NY",189420
1857,36009,"Cattaraugus, NY",45200,"Cattaraugus, NY",75863
1858,36011,"Cayuga, NY",48585,"Cayuga, NY",76029
1859,36013,"Chautauqua, NY",45357,"Chautauqua, NY",126032
1860,36015,"Chemung, NY",49439,"Chemung, NY",82622
1861,36017,"Chenango, NY",47842,"Chenango, NY",46730
1862,36019,"Clinton, NY",48292,"Clinton, NY",79778
1863,36021,"Columbia, NY",60859,"Columbia, NY",59534
1864,36023,"Cortland, NY",45776,"Cortland, NY",47173
1865,36025,"Delaware, NY",45822,"Delaware, NY",43938
1866,36027,"Dutchess, NY",62319,"Dutchess, NY",293293
1867,36029,"Erie, NY",56748,"Erie, NY",917241
1868,36031,"Essex, NY",50824,"Essex, NY",36891
1869,36033,"Franklin, NY",42525,"Franklin, NY",49965
1870,36035,"Fulton, NY",48957,"Fulton, NY",52812
1871,36037,"Genesee, NY",49468,"Genesee, NY",56994
1872,36039,"Greene, NY",52484,"Greene, NY",47177
1873,36041,"Hamilton, NY",60014,"Hamilton, NY",4345
1874,36043,"Herkimer, NY",47266,"Herkimer, NY",60945
1875,36045,"Jefferson, NY",53964,"Jefferson, NY",108095
1876,36047,"Kings, NY",59468,"Kings, NY",2538934
1877,36049,"Lewis, NY",51992,"Lewis, NY",26187
1878,36051,"Livingston, NY",49382,"Livingston, NY",62398
1879,36053,"Madison, NY",49137,"Madison, NY",70478
1880,36055,"Monroe, NY",58299,"Monroe, NY",740900
1881,36057,"Montgomery, NY",46332,"Montgomery, NY",49170
1882,36059,"Nassau, NY",96253,"Nassau, NY",1351334
1883,36061,"New York, NY",191220,"New York, NY",1611989
1884,36063,"Niagara, NY",51506,"Niagara, NY",208396
1885,36065,"Oneida, NY",50201,"Oneida, NY",227346
1886,36067,"Onondaga, NY",58919,"Onondaga, NY",459214
1887,36069,"Ontario, NY",59335,"Ontario, NY",110091
1888,36071,"Orange, NY",57688,"Orange, NY",385234
1889,36073,"Orleans, NY",44477,"Orleans, NY",39978
1890,36075,"Oswego, NY",46210,"Oswego, NY",116346
1891,36077,"Otsego, NY",49275,"Otsego, NY",58701
1892,36079,"Putnam, NY",73152,"Putnam, NY",98532
1893,36081,"Queens, NY",57085,"Queens, NY",2225821
1894,36083,"Rensselaer, NY",54748,"Rensselaer, NY",158108
1895,36085,"Richmond, NY",62558,"Richmond, NY",475327
1896,36087,"Rockland, NY",66350,"Rockland, NY",326225
1897,36089,"St. Lawrence, NY",43034,"St. Lawrence, NY",107185
1898,36091,"Saratoga, NY",77398,"Saratoga, NY",230298
1899,36093,"Schenectady, NY",58210,"Schenectady, NY",155358
1900,36095,"Schoharie, NY",46469,"Schoharie, NY",31132
1901,36097,"Schuyler, NY",46971,"Schuyler, NY",17685
1902,36099,"Seneca, NY",44065,"Seneca, NY",33991
1903,36101,"Steuben, NY",50331,"Steuben, NY",94657
1904,36103,"Suffolk, NY",76713,"Suffolk, NY",1474273
1905,36105,"Sullivan, NY",52249,"Sullivan, NY",75802
1906,36107,"Tioga, NY",50990,"Tioga, NY",47904
1907,36109,"Tompkins, NY",49486,"Tompkins, NY",101058
1908,36111,"Ulster, NY",56071,"Ulster, NY",177716
1909,36113,"Warren, NY",59509,"Warren, NY",63756
1910,36115,"Washington, NY",46305,"Washington, NY",60606
1911,36117,"Wayne, NY",51282,"Wayne, NY",89339
1912,36119,"Westchester, NY",115386,"Westchester, NY",965802
1913,36121,"Wyoming, NY",47331,"Wyoming, NY",39465
1914,36123,"Yates, NY",45258,"Yates, NY",24780
1915,37001,"Alamance, NC",43973,"Alamance, NC",171346
1916,37003,"Alexander, NC",40176,"Alexander, NC",37441
1917,37005,"Alleghany, NC",40599,"Alleghany, NC",11194
1918,37007,"Anson, NC",38785,"Anson, NC",24097
1919,37009,"Ashe, NC",39612,"Ashe, NC",27166
1920,37011,"Avery, NC",39437,"Avery, NC",17571
1921,37013,"Beaufort, NC",46363,"Beaufort, NC",47073
1922,37015,"Bertie, NC",40351,"Bertie, NC",18712
1923,37017,"Bladen, NC",39264,"Bladen, NC",32911
1924,37019,"Brunswick, NC",46829,"Brunswick, NC",149039
1925,37021,"Buncombe, NC",53309,"Buncombe, NC",263477
1926,37023,"Burke, NC",38946,"Burke, NC",90418
1927,37025,"Cabarrus, NC",49679,"Cabarrus, NC",221479
1928,37027,"Caldwell, NC",38894,"Caldwell, NC",82100
1929,37029,"Camden, NC",48642,"Camden, NC",10984
1930,37031,"Carteret, NC",53276,"Carteret, NC",69558
1931,37033,"Caswell, NC",39265,"Caswell, NC",22443
1932,37035,"Catawba, NC",49193,"Catawba, NC",160307
1933,37037,"Chatham, NC",66766,"Chatham, NC",75748
1934,37039,"Cherokee, NC",36620,"Cherokee, NC",29073
1935,37041,"Chowan, NC",45388,"Chowan, NC",13815
1936,37043,"Clay, NC",37625,"Clay, NC",11505
1937,37045,"Cleveland, NC",41616,"Cleveland, NC",99035
1938,37047,"Columbus, NC",37112,"Columbus, NC",54754
1939,37049,"Craven, NC",48832,"Craven, NC",101233
1940,37051,"Cumberland, NC",42992,"Cumberland, NC",336364
1941,37053,"Currituck, NC",49152,"Currituck, NC",29052
1942,37055,"Dare, NC",59240,"Dare, NC",37547
1943,37057,"Davidson, NC",43348,"Davidson, NC",169234
1944,37059,"Davie, NC",52153,"Davie, NC",43286
1945,37061,"Duplin, NC",37872,"Duplin, NC",58794
1946,37063,"Durham, NC",54056,"Durham, NC",327306
1947,37065,"Edgecombe, NC",39394,"Edgecombe, NC",50829
1948,37067,"Forsyth, NC",51323,"Forsyth, NC",383843
1949,37069,"Franklin, NC",39490,"Franklin, NC",71859
1950,37071,"Gaston, NC",44103,"Gaston, NC",226568
1951,37073,"Gates, NC",41571,"Gates, NC",11464
1952,37075,"Graham, NC",37943,"Graham, NC",8474
1953,37077,"Granville, NC",42807,"Granville, NC",60486
1954,37079,"Greene, NC",34811,"Greene, NC",20928
1955,37081,"Guilford, NC",49856,"Guilford, NC",540521
1956,37083,"Halifax, NC",39680,"Halifax, NC",49479
1957,37085,"Harnett, NC",38280,"Harnett, NC",137058
1958,37087,"Haywood, NC",43754,"Haywood, NC",62972
1959,37089,"Henderson, NC",47385,"Henderson, NC",118445
1960,37091,"Hertford, NC",36216,"Hertford, NC",23108
1961,37093,"Hoke, NC",35411,"Hoke, NC",55830
1962,37095,"Hyde, NC",42832,"Hyde, NC",4843
1963,37097,"Iredell, NC",56201,"Iredell, NC",185770
1964,37099,"Jackson, NC",38341,"Jackson, NC",44033
1965,37101,"Johnston, NC",44087,"Johnston, NC",216246
1966,37103,"Jones, NC",43254,"Jones, NC",9250
1967,37105,"Lee, NC",44870,"Lee, NC",62353
1968,37107,"Lenoir, NC",44361,"Lenoir, NC",55720
1969,37109,"Lincoln, NC",50216,"Lincoln, NC",88097
1970,37111,"McDowell, NC",37858,"McDowell, NC",45782
1971,37113,"Macon, NC",44564,"Macon, NC",35994
1972,37115,"Madison, NC",38148,"Madison, NC",21740
1973,37117,"Martin, NC",38301,"Martin, NC",22178
1974,37119,"Mecklenburg, NC",65244,"Mecklenburg, NC",1128945
1975,37121,"Mitchell, NC",39476,"Mitchell, NC",14881
1976,37123,"Montgomery, NC",39353,"Montgomery, NC",27238
1977,37125,"Moore, NC",54514,"Moore, NC",103352
1978,37127,"Nash, NC",45890,"Nash, NC",94859
1979,37129,"New Hanover, NC",50780,"New Hanover, NC",236613
1980,37131,"Northampton, NC",38402,"Northampton, NC",19088
1981,37133,"Onslow, NC",43122,"Onslow, NC",203943
1982,37135,"Orange, NC",67089,"Orange, NC",149077
1983,37137,"Pamlico, NC",45994,"Pamlico, NC",12715
1984,37139,"Pasquotank, NC",42529,"Pasquotank, NC",40372
1985,37141,"Pender, NC",41292,"Pender, NC",64671
1986,37143,"Perquimans, NC",44402,"Perquimans, NC",13667
1987,37145,"Person, NC",41581,"Person, NC",39925
1988,37147,"Pitt, NC",45169,"Pitt, NC",182924
1989,37149,"Polk, NC",48125,"Polk, NC",21030
1990,37151,"Randolph, NC",41231,"Randolph, NC",144557
1991,37153,"Richmond, NC",38554,"Richmond, NC",44332
1992,37155,"Robeson, NC",33062,"Robeson, NC",129999
1993,37157,"Rockingham, NC",40672,"Rockingham, NC",91285
1994,37159,"Rowan, NC",43724,"Rowan, NC",142495
1995,37161,"Rutherford, NC",36714,"Rutherford, NC",67076
1996,37163,"Sampson, NC",38165,"Sampson, NC",63382
1997,37165,"Scotland, NC",36247,"Scotland, NC",34637
1998,37167,"Stanly, NC",42613,"Stanly, NC",63239
1999,37169,"Stokes, NC",41186,"Stokes, NC",45743
2000,37171,"Surry, NC",42133,"Surry, NC",71683
2001,37173,"Swain, NC",44213,"Swain, NC",14179
2002,37175,"Transylvania, NC",44747,"Transylvania, NC",34498
2003,37177,"Tyrrell, NC",37638,"Tyrrell, NC",3774
2004,37179,"Union, NC",56820,"Union, NC",244562
2005,37181,"Vance, NC",37774,"Vance, NC",44718
2006,37183,"Wake, NC",65450,"Wake, NC",1132271
2007,37185,"Warren, NC",33779,"Warren, NC",19522
2008,37187,"Washington, NC",39912,"Washington, NC",11485
2009,37189,"Watauga, NC",40157,"Watauga, NC",56441
2010,37191,"Wayne, NC",42882,"Wayne, NC",123967
2011,37193,"Wilkes, NC",39518,"Wilkes, NC",68043
2012,37195,"Wilson, NC",43111,"Wilson, NC",81979
2013,37197,"Yadkin, NC",41250,"Yadkin, NC",37625
2014,37199,"Yancey, NC",40422,"Yancey, NC",18099
2015,38001,"Adams, ND",59255,"Adams, ND",2188
2016,38003,"Barnes, ND",64242,"Barnes, ND",10402
2017,38005,"Benson, ND",45003,"Benson, ND",6762
2018,38007,"Billings, ND",82466,"Billings, ND",890
2019,38009,"Bottineau, ND",68631,"Bottineau, ND",6287
2020,38011,"Bowman, ND",68963,"Bowman, ND",2986
2021,38013,"Burke, ND",77237,"Burke, ND",2118
2022,38015,"Burleigh, ND",62801,"Burleigh, ND",96212
2023,38017,"Cass, ND",61899,"Cass, ND",183904
2024,38019,"Cavalier, ND",88702,"Cavalier, ND",3713
2025,38021,"Dickey, ND",71888,"Dickey, ND",4705
2026,38023,"Divide, ND",62052,"Divide, ND",2277
2027,38025,"Dunn, ND",68491,"Dunn, ND",4465
2028,38027,"Eddy, ND",74844,"Eddy, ND",2179
2029,38029,"Emmons, ND",64430,"Emmons, ND",3187
2030,38031,"Foster, ND",76313,"Foster, ND",3165
2031,38033,"Golden Valley, ND",46435,"Golden Valley, ND",1737
2032,38035,"Grand Forks, ND",57659,"Grand Forks, ND",69481
2033,38037,"Grant, ND",57761,"Grant, ND",2215
2034,38039,"Griggs, ND",73753,"Griggs, ND",2207
2035,38041,"Hettinger, ND",59519,"Hettinger, ND",2438
2036,38043,"Kidder, ND",64918,"Kidder, ND",2458
2037,38045,"LaMoure, ND",70351,"LaMoure, ND",4033
2038,38047,"Logan, ND",59859,"Logan, ND",1880
2039,38049,"McHenry, ND",59320,"McHenry, ND",5695
2040,38051,"McIntosh, ND",70812,"McIntosh, ND",2440
2041,38053,"McKenzie, ND",64035,"McKenzie, ND",15242
2042,38055,"McLean, ND",66025,"McLean, ND",9416
2043,38057,"Mercer, ND",60497,"Mercer, ND",8174
2044,38059,"Morton, ND",57708,"Morton, ND",31503
2045,38061,"Mountrail, ND",64982,"Mountrail, ND",10502
2046,38063,"Nelson, ND",75907,"Nelson, ND",2789
2047,38065,"Oliver, ND",52076,"Oliver, ND",1926
2048,38067,"Pembina, ND",72827,"Pembina, ND",6658
2049,38069,"Pierce, ND",57159,"Pierce, ND",3928
2050,38071,"Ramsey, ND",57250,"Ramsey, ND",11388
2051,38073,"Ransom, ND",65153,"Ransom, ND",5173
2052,38075,"Renville, ND",80431,"Renville, ND",2283
2053,38077,"Richland, ND",54465,"Richland, ND",16156
2054,38079,"Rolette, ND",41884,"Rolette, ND",14165
2055,38081,"Sargent, ND",67215,"Sargent, ND",3913
2056,38083,"Sheridan, ND",58958,"Sheridan, ND",1275
2057,38085,"Sioux, ND",33675,"Sioux, ND",4173
2058,38087,"Slope, ND",60039,"Slope, ND",747
2059,38089,"Stark, ND",63650,"Stark, ND",32107
2060,38091,"Steele, ND",84674,"Steele, ND",1890
2061,38093,"Stutsman, ND",62694,"Stutsman, ND",20498
2062,38095,"Towner, ND",87632,"Towner, ND",2108
2063,38097,"Traill, ND",64096,"Traill, ND",7959
2064,38099,"Walsh, ND",63790,"Walsh, ND",10437
2065,38101,"Ward, ND",57492,"Ward, ND",68466
2066,38103,"Wells, ND",79403,"Wells, ND",3709
2067,38105,"Williams, ND",64850,"Williams, ND",38700
2068,39001,"Adams, OH",39658,"Adams, OH",27531
2069,39003,"Allen, OH",46500,"Allen, OH",101980
2070,39005,"Ashland, OH",43041,"Ashland, OH",53362
2071,39007,"Ashtabula, OH",43597,"Ashtabula, OH",96513
2072,39009,"Athens, OH",36642,"Athens, OH",65481
2073,39011,"Auglaize, OH",52330,"Auglaize, OH",45680
2074,39013,"Belmont, OH",43354,"Belmont, OH",65932
2075,39015,"Brown, OH",42275,"Brown, OH",43414
2076,39017,"Butler, OH",52598,"Butler, OH",385648
2077,39019,"Carroll, OH",44624,"Carroll, OH",26897
2078,39021,"Champaign, OH",46605,"Champaign, OH",38960
2079,39023,"Clark, OH",45363,"Clark, OH",133593
2080,39025,"Clermont, OH",60535,"Clermont, OH",207449
2081,39027,"Clinton, OH",48542,"Clinton, OH",41921
2082,39029,"Columbiana, OH",42771,"Columbiana, OH",101118
2083,39031,"Coshocton, OH",39640,"Coshocton, OH",36449
2084,39033,"Crawford, OH",43918,"Crawford, OH",41338
2085,39035,"Cuyahoga, OH",59923,"Cuyahoga, OH",1227883
2086,39037,"Darke, OH",48088,"Darke, OH",51205
2087,39039,"Defiance, OH",45385,"Defiance, OH",37778
2088,39041,"Delaware, OH",79382,"Delaware, OH",213554
2089,39043,"Erie, OH",56732,"Erie, OH",73719
2090,39045,"Fairfield, OH",51153,"Fairfield, OH",159709
2091,39047,"Fayette, OH",46261,"Fayette, OH",28579
2092,39049,"Franklin, OH",55294,"Franklin, OH",1324624
2093,39051,"Fulton, OH",50349,"Fulton, OH",41889
2094,39053,"Gallia, OH",43932,"Gallia, OH",29802
2095,39055,"Geauga, OH",73958,"Geauga, OH",93271
2096,39057,"Greene, OH",54645,"Greene, OH",170122
2097,39059,"Guernsey, OH",45218,"Guernsey, OH",38779
2098,39061,"Hamilton, OH",65035,"Hamilton, OH",817985
2099,39063,"Hancock, OH",54386,"Hancock, OH",75407
2100,39065,"Hardin, OH",36506,"Hardin, OH",31469
2101,39067,"Harrison, OH",42014,"Harrison, OH",15014
2102,39069,"Henry, OH",50752,"Henry, OH",26904
2103,39071,"Highland, OH",41094,"Highland, OH",43304
2104,39073,"Hocking, OH",42337,"Hocking, OH",28095
2105,39075,"Holmes, OH",48118,"Holmes, OH",44004
2106,39077,"Huron, OH",45844,"Huron, OH",57979
2107,39079,"Jackson, OH",40663,"Jackson, OH",32493
2108,39081,"Jefferson, OH",44375,"Jefferson, OH",64939
2109,39083,"Knox, OH",47964,"Knox, OH",62423
2110,39085,"Lake, OH",56085,"Lake, OH",229569
2111,39087,"Lawrence, OH",42905,"Lawrence, OH",59091
2112,39089,"Licking, OH",50810,"Licking, OH",178100
2113,39091,"Logan, OH",48471,"Logan, OH",45326
2114,39093,"Lorain, OH",51157,"Lorain, OH",312172
2115,39095,"Lucas, OH",51024,"Lucas, OH",428294
2116,39097,"Madison, OH",46679,"Madison, OH",44559
2117,39099,"Mahoning, OH",47729,"Mahoning, OH",226075
2118,39101,"Marion, OH",41449,"Marion, OH",64820
2119,39103,"Medina, OH",60514,"Medina, OH",180912
2120,39105,"Meigs, OH",39644,"Meigs, OH",22678
2121,39107,"Mercer, OH",54527,"Mercer, OH",41274
2122,39109,"Miami, OH",52469,"Miami, OH",107516
2123,39111,"Monroe, OH",41242,"Monroe, OH",13586
2124,39113,"Montgomery, OH",51618,"Montgomery, OH",531610
2125,39115,"Morgan, OH",38583,"Morgan, OH",14305
2126,39117,"Morrow, OH",44282,"Morrow, OH",35411
2127,39119,"Muskingum, OH",46070,"Muskingum, OH",86020
2128,39121,"Noble, OH",30397,"Noble, OH",14364
2129,39123,"Ottawa, OH",57446,"Ottawa, OH",40253
2130,39125,"Paulding, OH",46097,"Paulding, OH",18648
2131,39127,"Perry, OH",41913,"Perry, OH",36215
2132,39129,"Pickaway, OH",46033,"Pickaway, OH",58658
2133,39131,"Pike, OH",42774,"Pike, OH",27695
2134,39133,"Portage, OH",48285,"Portage, OH",162583
2135,39135,"Preble, OH",45016,"Preble, OH",40836
2136,39137,"Putnam, OH",54646,"Putnam, OH",33654
2137,39139,"Richland, OH",43928,"Richland, OH",120891
2138,39141,"Ross, OH",42348,"Ross, OH",76420
2139,39143,"Sandusky, OH",46113,"Sandusky, OH",58351
2140,39145,"Scioto, OH",43820,"Scioto, OH",74347
2141,39147,"Seneca, OH",44993,"Seneca, OH",54938
2142,39149,"Shelby, OH",49956,"Shelby, OH",48337
2143,39151,"Stark, OH",49592,"Stark, OH",369772
2144,39153,"Summit, OH",56821,"Summit, OH",538866
2145,39155,"Trumbull, OH",45142,"Trumbull, OH",196800
2146,39157,"Tuscarawas, OH",47937,"Tuscarawas, OH",91776
2147,39159,"Union, OH",64147,"Union, OH",60021
2148,39161,"Van Wert, OH",47339,"Van Wert, OH",28159
2149,39163,"Vinton, OH",38881,"Vinton, OH",12972
2150,39165,"Warren, OH",65855,"Warren, OH",238412
2151,39167,"Washington, OH",47365,"Washington, OH",59652
2152,39169,"Wayne, OH",49901,"Wayne, OH",115694
2153,39171,"Williams, OH",46040,"Williams, OH",36565
2154,39173,"Wood, OH",51147,"Wood, OH",131113
2155,39175,"Wyandot, OH",50573,"Wyandot, OH",21711
2156,40001,"Adair, OK",32724,"Adair, OK",21955
2157,40003,"Alfalfa, OK",43043,"Alfalfa, OK",5718
2158,40005,"Atoka, OK",34758,"Atoka, OK",13912
2159,40007,"Beaver, OK",57190,"Beaver, OK",5207
2160,40009,"Beckham, OK",41041,"Beckham, OK",21468
2161,40011,"Blaine, OK",44435,"Blaine, OK",9447
2162,40013,"Bryan, OK",37561,"Bryan, OK",48998
2163,40015,"Caddo, OK",39673,"Caddo, OK",28684
2164,40017,"Canadian, OK",48267,"Canadian, OK",153192
2165,40019,"Carter, OK",45874,"Carter, OK",48353
2166,40021,"Cherokee, OK",35764,"Cherokee, OK",49019
2167,40023,"Choctaw, OK",35627,"Choctaw, OK",14646
2168,40025,"Cimarron, OK",68446,"Cimarron, OK",2145
2169,40027,"Cleveland, OK",48042,"Cleveland, OK",287066
2170,40029,"Coal, OK",38938,"Coal, OK",5587
2171,40031,"Comanche, OK",45432,"Comanche, OK",121099
2172,40033,"Cotton, OK",47794,"Cotton, OK",5676
2173,40035,"Craig, OK",41477,"Craig, OK",14194
2174,40037,"Creek, OK",44706,"Creek, OK",71485
2175,40039,"Custer, OK",43373,"Custer, OK",28648
2176,40041,"Delaware, OK",35435,"Delaware, OK",43136
2177,40043,"Dewey, OK",51656,"Dewey, OK",4815
2178,40045,"Ellis, OK",55592,"Ellis, OK",3830
2179,40047,"Garfield, OK",46702,"Garfield, OK",60869
2180,40049,"Garvin, OK",42189,"Garvin, OK",27691
2181,40051,"Grady, OK",43506,"Grady, OK",55906
2182,40053,"Grant, OK",53075,"Grant, OK",4372
2183,40055,"Greer, OK",32547,"Greer, OK",5704
2184,40057,"Harmon, OK",45688,"Harmon, OK",2557
2185,40059,"Harper, OK",50223,"Harper, OK",3611
2186,40061,"Haskell, OK",33617,"Haskell, OK",12652
2187,40063,"Hughes, OK",43758,"Hughes, OK",13126
2188,40065,"Jackson, OK",46426,"Jackson, OK",24305
2189,40067,"Jefferson, OK",37467,"Jefferson, OK",5949
2190,40069,"Johnston, OK",38971,"Johnston, OK",10824
2191,40071,"Kay, OK",44718,"Kay, OK",43274
2192,40073,"Kingfisher, OK",58591,"Kingfisher, OK",15806
2193,40075,"Kiowa, OK",40736,"Kiowa, OK",8741
2194,40077,"Latimer, OK",35756,"Latimer, OK",10132
2195,40079,"Le Flore, OK",35362,"Le Flore, OK",49935
2196,40081,"Lincoln, OK",39164,"Lincoln, OK",35045
2197,40083,"Logan, OK",46102,"Logan, OK",48777
2198,40085,"Love, OK",40353,"Love, OK",10230
2199,40087,"McClain, OK",49683,"McClain, OK",41348
2200,40089,"McCurtain, OK",35511,"McCurtain, OK",32772
2201,40091,"McIntosh, OK",38217,"McIntosh, OK",19635
2202,40093,"Major, OK",45667,"Major, OK",7579
2203,40095,"Marshall, OK",36800,"Marshall, OK",17114
2204,40097,"Mayes, OK",39149,"Mayes, OK",41152
2205,40099,"Murray, OK",45419,"Murray, OK",13955
2206,40101,"Muskogee, OK",39894,"Muskogee, OK",67610
2207,40103,"Noble, OK",47378,"Noble, OK",11113
2208,40105,"Nowata, OK",39961,"Nowata, OK",10076
2209,40107,"Okfuskee, OK",33520,"Okfuskee, OK",11765
2210,40109,"Oklahoma, OK",56971,"Oklahoma, OK",804041
2211,40111,"Okmulgee, OK",37367,"Okmulgee, OK",38234
2212,40113,"Osage, OK",38588,"Osage, OK",46642
2213,40115,"Ottawa, OK",40876,"Ottawa, OK",30879
2214,40117,"Pawnee, OK",39491,"Pawnee, OK",16381
2215,40119,"Payne, OK",40487,"Payne, OK",81755
2216,40121,"Pittsburg, OK",40786,"Pittsburg, OK",43679
2217,40123,"Pontotoc, OK",47748,"Pontotoc, OK",38397
2218,40125,"Pottawatomie, OK",40043,"Pottawatomie, OK",72998
2219,40127,"Pushmataha, OK",35650,"Pushmataha, OK",10970
2220,40129,"Roger Mills, OK",46054,"Roger Mills, OK",3570
2221,40131,"Rogers, OK",50583,"Rogers, OK",93155
2222,40133,"Seminole, OK",37463,"Seminole, OK",24248
2223,40135,"Sequoyah, OK",36537,"Sequoyah, OK",41538
2224,40137,"Stephens, OK",46027,"Stephens, OK",43100
2225,40139,"Texas, OK",55434,"Texas, OK",19997
2226,40141,"Tillman, OK",38316,"Tillman, OK",7229
2227,40143,"Tulsa, OK",65519,"Tulsa, OK",657589
2228,40145,"Wagoner, OK",43111,"Wagoner, OK",82925
2229,40147,"Washington, OK",58010,"Washington, OK",52222
2230,40149,"Washita, OK",38017,"Washita, OK",10830
2231,40151,"Woods, OK",47226,"Woods, OK",8687
2232,40153,"Woodward, OK",40710,"Woodward, OK",19812
2233,41001,"Baker, OR",46277,"Baker, OR",16284
2234,41003,"Benton, OR",50399,"Benton, OR",93239
2235,41005,"Clackamas, OR",64791,"Clackamas, OR",421596
2236,41007,"Clatsop, OR",48777,"Clatsop, OR",40423
2237,41009,"Columbia, OR",48749,"Columbia, OR",52876
2238,41011,"Coos, OR",50581,"Coos, OR",64711
2239,41013,"Crook, OR",46179,"Crook, OR",25105
2240,41015,"Curry, OR",48046,"Curry, OR",23305
2241,41017,"Deschutes, OR",61216,"Deschutes, OR",201769
2242,41019,"Douglas, OR",46342,"Douglas, OR",111364
2243,41021,"Gilliam, OR",67754,"Gilliam, OR",1975
2244,41023,"Grant, OR",47569,"Grant, OR",7180
2245,41025,"Harney, OR",47009,"Harney, OR",7373
2246,41027,"Hood River, OR",60225,"Hood River, OR",23280
2247,41029,"Jackson, OR",51824,"Jackson, OR",221844
2248,41031,"Jefferson, OR",39552,"Jefferson, OR",24856
2249,41033,"Josephine, OR",46913,"Josephine, OR",88053
2250,41035,"Klamath, OR",44513,"Klamath, OR",68739
2251,41037,"Lake, OR",47402,"Lake, OR",7949
2252,41039,"Lane, OR",49583,"Lane, OR",382986
2253,41041,"Lincoln, OR",47231,"Lincoln, OR",50583
2254,41043,"Linn, OR",48040,"Linn, OR",131054
2255,41045,"Malheur, OR",37964,"Malheur, OR",30983
2256,41047,"Marion, OR",48135,"Marion, OR",349204
2257,41049,"Morrow, OR",58541,"Morrow, OR",11700
2258,41051,"Multnomah, OR",63852,"Multnomah, OR",815637
2259,41053,"Polk, OR",45660,"Polk, OR",87744
2260,41055,"Sherman, OR",66349,"Sherman, OR",1801
2261,41057,"Tillamook, OR",48060,"Tillamook, OR",27442
2262,41059,"Umatilla, OR",46209,"Umatilla, OR",77752
2263,41061,"Union, OR",45242,"Union, OR",26551
2264,41063,"Wallowa, OR",50303,"Wallowa, OR",7181
2265,41065,"Wasco, OR",48643,"Wasco, OR",26403
2266,41067,"Washington, OR",66831,"Washington, OR",603514
2267,41069,"Wheeler, OR",41366,"Wheeler, OR",1387
2268,41071,"Yamhill, OR",51028,"Yamhill, OR",107664
2269,42001,"Adams, PA",54172,"Adams, PA",102742
2270,42003,"Allegheny, PA",68777,"Allegheny, PA",1211358
2271,42005,"Armstrong, PA",51200,"Armstrong, PA",64162
2272,42007,"Beaver, PA",55449,"Beaver, PA",162575
2273,42009,"Bedford, PA",46246,"Bedford, PA",47817
2274,42011,"Berks, PA",55953,"Berks, PA",421017
2275,42013,"Blair, PA",52096,"Blair, PA",121007
2276,42015,"Bradford, PA",45979,"Bradford, PA",60221
2277,42017,"Bucks, PA",80627,"Bucks, PA",627987
2278,42019,"Butler, PA",64732,"Butler, PA",189135
2279,42021,"Cambria, PA",48637,"Cambria, PA",128672
2280,42023,"Cameron, PA",53654,"Cameron, PA",4330
2281,42025,"Carbon, PA",56868,"Carbon, PA",64081
2282,42027,"Centre, PA",50615,"Centre, PA",161496
2283,42029,"Chester, PA",91927,"Chester, PA",526759
2284,42031,"Clarion, PA",45427,"Clarion, PA",38305
2285,42033,"Clearfield, PA",50648,"Clearfield, PA",78612
2286,42035,"Clinton, PA",46338,"Clinton, PA",37957
2287,42037,"Columbia, PA",47464,"Columbia, PA",64842
2288,42039,"Crawford, PA",46356,"Crawford, PA",83697
2289,42041,"Cumberland, PA",61596,"Cumberland, PA",255857
2290,42043,"Dauphin, PA",56792,"Dauphin, PA",279874
2291,42045,"Delaware, PA",73588,"Delaware, PA",566753
2292,42047,"Elk, PA",53592,"Elk, PA",29607
2293,42049,"Erie, PA",50536,"Erie, PA",268426
2294,42051,"Fayette, PA",48007,"Fayette, PA",128126
2295,42053,"Forest, PA",28271,"Forest, PA",6965
2296,42055,"Franklin, PA",51979,"Franklin, PA",155637
2297,42057,"Fulton, PA",48976,"Fulton, PA",14501
2298,42059,"Greene, PA",49103,"Greene, PA",35621
2299,42061,"Huntingdon, PA",43555,"Huntingdon, PA",44590
2300,42063,"Indiana, PA",44472,"Indiana, PA",83664
2301,42065,"Jefferson, PA",48971,"Jefferson, PA",43108
2302,42067,"Juniata, PA",50257,"Juniata, PA",24619
2303,42069,"Lackawanna, PA",52580,"Lackawanna, PA",208989
2304,42071,"Lancaster, PA",58434,"Lancaster, PA",546192
2305,42073,"Lawrence, PA",49059,"Lawrence, PA",85083
2306,42075,"Lebanon, PA",52743,"Lebanon, PA",141663
2307,42077,"Lehigh, PA",58402,"Lehigh, PA",370802
